datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2006-12-16,1209.1760000000006,34.921999999999976,93552.53000000006,5180.8000000000075,0.0,546.0,4926.0,14680.933319299998
2006-12-17,3390.46,226.0059999999994,345725.32000000024,14398.59999999998,2033.0,4187.0,13341.0,36946.66673200004
2006-12-18,2203.8259999999964,161.79199999999966,347373.6400000004,9247.199999999988,1063.0,2621.0,14018.0,19028.43328100003
2006-12-19,1666.1940000000006,150.94199999999978,348479.01000000036,7094.000000000014,839.0,7602.0,6197.0,13131.900043499996
2006-12-20,2225.747999999999,160.99799999999985,348923.6100000004,9312.999999999993,0.0,2648.0,14063.0,20384.80001139998
2006-12-21,1723.2879999999993,144.43399999999997,347096.40999999945,7266.400000000001,1765.0,2692.0,10456.0,13808.4666967
2006-12-22,2341.3379999999993,186.90600000000023,347305.7499999995,9896.999999999984,3151.0,350.0,11131.0,24390.300043199994
2006-12-23,4773.385999999998,221.4700000000001,345795.9500000002,20200.400000000005,2669.0,425.0,14726.0,61736.433385800025
2006-12-24,2550.012000000007,149.89999999999992,348029.91000000044,11002.200000000104,1703.0,5082.0,6891.0,28824.199967299977
2006-12-25,2743.1200000000053,240.27999999999986,350495.8999999996,11450.199999999984,6620.0,1962.0,5795.0,31341.66662909999
2006-12-26,3934.11,165.1019999999998,347940.63,16341.00000000001,1086.0,2533.0,14979.0,46970.50007100003
2006-12-27,1528.7600000000004,178.90200000000007,351025.0000000007,6505.199999999999,0.0,314.0,6976.0,18189.333301500064
2006-12-28,2072.638,208.8759999999999,350306.39999999997,8764.2,2207.0,4419.0,9176.0,18741.966606299986
2006-12-29,3174.3919999999966,196.39400000000023,346854.6800000001,13350.79999999996,1252.0,5162.0,11329.0,35163.533292699954
2006-12-30,2796.108000000001,312.1419999999997,346377.14999999956,11952.599999999964,3072.0,7893.0,12516.0,23120.800045100023
2006-12-31,3494.1959999999995,150.85200000000012,345451.0699999999,14687.400000000001,0.0,347.0,6502.0,51387.60000180005
2007-01-01,2749.004000000016,148.16599999999983,345785.7300000003,11400.400000000038,0.0,352.0,5880.0,39584.733275199986
2007-01-02,1269.2360000000006,190.34200000000055,348399.0399999998,5348.200000000001,0.0,348.0,6562.0,14243.93334550001
2007-01-03,1014.0540000000005,196.7280000000004,350722.2100000003,4340.199999999989,0.0,344.0,4765.0,11791.900018999977
2007-01-04,3259.4119999999907,202.30199999999982,345240.43000000005,13648.6,1051.0,7597.0,10896.0,34779.53328939997
2007-01-05,2713.3639999999928,173.15399999999977,346313.89999999985,11354.600000000008,1483.0,379.0,7602.0,35758.73338399998
2007-01-06,1508.3779999999997,192.18799999999942,345129.1999999996,6543.199999999993,1336.0,402.0,5678.0,17723.63333959998
2007-01-07,2447.620000000002,246.07400000000024,346899.58000000013,10487.000000000013,1987.0,8177.0,12810.0,17819.66666620001
2007-01-08,2241.3599999999974,207.5680000000003,344990.8100000002,9434.400000000021,0.0,467.0,17547.0,19342.000001300017
2007-01-09,1869.053999999999,207.24800000000027,346302.02999999974,7950.399999999991,1688.0,4267.0,9790.0,15405.899956400013
2007-01-10,2154.799999999996,228.45199999999937,347079.5300000002,9155.200000000015,771.0,4456.0,11012.0,19674.333316300002
2007-01-11,2255.1940000000004,230.01999999999998,347264.1899999997,9587.999999999984,1378.0,2170.0,12415.0,21623.566673200025
2007-01-12,1461.2960000000023,199.14000000000007,347815.0200000006,6205.199999999999,0.0,439.0,8276.0,15639.933330399981
2007-01-13,3186.813999999998,290.7359999999997,344568.39999999985,13612.400000000007,7806.0,2975.0,11341.0,30991.566655600007
2007-01-14,3009.441999999998,227.27800000000008,343904.48000000004,12912.200000000012,1777.0,4215.0,12975.0,31190.36672109998
2007-01-15,2148.677999999998,174.86000000000035,347386.9100000001,9016.600000000002,1099.0,2239.0,15163.0,17310.299989299976
2007-01-16,1686.4039999999998,185.42799999999988,348400.45000000007,7165.4000000000015,2063.0,644.0,6583.0,18816.733327900005
2007-01-17,2847.687999999999,200.75199999999992,347047.5599999997,11928.799999999974,3500.0,5737.0,16064.0,22160.466657000008
2007-01-18,1821.4620000000011,177.71199999999988,346886.7800000004,7693.199999999969,0.0,336.0,13491.0,16530.6999898
2007-01-19,1480.4400000000028,170.05200000000036,345831.7599999997,6301.799999999997,2103.0,330.0,7172.0,15068.999960399995
2007-01-20,3133.7319999999963,238.3620000000003,343969.1600000002,13461.199999999972,4324.0,5222.0,11440.0,31242.866728400033
2007-01-21,3407.261999999998,229.7360000000004,344114.09000000014,14674.600000000013,10346.0,5567.0,11599.0,29275.70001599999
2007-01-22,2180.494,168.64200000000025,347908.5099999996,9151.59999999996,1054.0,2983.0,11361.0,20943.56670260003
2007-01-23,1777.6400000000003,138.27999999999986,349578.0799999998,7575.600000000039,0.0,1064.0,5061.0,23502.333319500005
2007-01-24,2987.853999999998,178.06000000000006,347699.07999999984,12576.400000000003,3464.0,2480.0,11744.0,32109.56660409998
2007-01-25,1596.3439999999975,144.16000000000005,350531.07999999996,6666.199999999996,1158.0,262.0,11239.0,13946.733364900012
2007-01-26,1617.9719999999982,142.90199999999993,349591.3799999998,6798.800000000011,1163.0,261.0,8238.0,17304.20004319999
2007-01-27,2044.0720000000008,148.2420000000001,347927.85999999975,8567.800000000025,1170.0,3896.0,12374.0,16627.866654900008
2007-01-28,3091.587999999989,153.42599999999987,346039.2599999989,13148.999999999998,3466.0,3998.0,12063.0,31999.466675999985
2007-01-29,1982.6640000000002,165.69599999999983,346938.62000000064,8336.000000000004,1123.0,294.0,15254.0,16373.3999829
2007-01-30,1707.7979999999984,180.9340000000003,348250.86000000016,7240.600000000002,1123.0,1424.0,8149.0,17767.300006299996
2007-01-31,2363.7520000000013,185.98800000000043,345486.4300000002,9969.999999999998,0.0,5950.0,15052.0,18393.866750400033
2007-02-01,1824.7599999999998,150.2639999999999,346164.6800000001,7678.799999999977,1170.0,386.0,13145.0,15711.666697900022
2007-02-02,1667.7359999999976,139.54200000000006,346081.5200000003,7013.999999999979,0.0,356.0,11338.0,16101.600015599994
2007-02-03,4029.721999999996,245.82400000000007,344030.6800000002,17015.000000000022,4746.0,4573.0,17834.0,40009.033277500064
2007-02-04,3595.9400000000023,186.49400000000028,345071.9999999993,15214.199999999995,3391.0,4597.0,14472.0,37472.33333539993
2007-02-05,1645.2799999999997,147.22799999999984,346766.85,6941.400000000003,896.0,2564.0,7849.0,16112.333327899993
2007-02-06,1273.4800000000005,142.566,347420.38999999955,5431.600000000009,1185.0,405.0,4517.0,15117.666664299979
2007-02-07,2328.018000000001,177.70800000000034,347255.5600000001,9780.000000000005,3299.0,3513.0,11986.0,20002.30003180003
2007-02-08,1801.4140000000002,138.89600000000024,348188.12,7557.599999999981,2226.0,366.0,10157.0,17274.566637499996
2007-02-09,1620.198000000001,158.0660000000001,348106.24000000017,6807.199999999995,0.0,3045.0,9770.0,14188.299989799983
2007-02-10,2829.3279999999995,192.97399999999973,345653.0299999992,11957.399999999992,5071.0,2831.0,14405.0,24848.46668509999
2007-02-11,3571.2279999999987,204.3140000000003,344888.84999999957,15158.59999999998,2430.0,4765.0,13114.0,39211.46666530005
2007-02-12,1877.6100000000004,136.7039999999999,345741.83999999985,7924.999999999995,2227.0,399.0,11517.0,17150.499984300004
2007-02-13,1414.5460000000003,134.67799999999968,347280.2699999998,5967.0000000000055,0.0,2828.0,6256.0,14491.766678099997
2007-02-14,2498.6719999999964,202.5060000000002,346140.56,10533.80000000001,3295.0,3793.0,11579.0,22977.5333302
2007-02-15,1985.3459999999977,165.9639999999999,346563.6799999994,8381.200000000003,0.0,2363.0,14028.0,16698.100027600005
2007-02-16,1702.5279999999975,151.68599999999992,346782.16000000015,7266.9999999999545,1148.0,859.0,8689.0,17679.466722599966
2007-02-17,2076.9120000000025,238.96800000000033,344615.0899999997,8826.000000000005,1765.0,2226.0,7157.0,23467.1999938
2007-02-18,3829.762000000007,255.52200000000042,344405.96000000066,16183.99999999997,6107.0,8003.0,13129.0,36590.36668240007
2007-02-19,2186.6139999999978,176.58400000000003,345297.00000000023,9276.800000000014,1634.0,2900.0,13085.0,18824.566712599993
2007-02-20,3149.928000000004,187.15799999999962,345406.2400000003,13202.60000000007,2058.0,5191.0,9713.0,35536.800026299956
2007-02-21,2072.8740000000025,189.87000000000026,346263.78999999905,8747.199999999999,3527.0,2332.0,11548.0,17140.89999309999
2007-02-22,3374.3559999999957,138.45999999999978,343628.61999999924,14214.199999999963,1411.0,4132.0,12287.0,38409.26661919998
2007-02-23,1313.4800000000025,149.34400000000005,346587.7899999994,5508.599999999931,0.0,503.0,10786.0,10602.333340500003
2007-02-24,714.9220000000016,122.20199999999963,345402.8700000003,3003.600000000036,0.0,363.0,3562.0,7990.366702300002
2007-02-25,501.74000000000103,113.7359999999999,348021.42999999976,2105.600000000002,0.0,329.0,1660.0,6373.3333653999825
2007-02-26,568.484,108.27999999999987,347433.97000000015,2388.799999999999,0.0,331.0,2830.0,6313.733347199996
2007-02-27,518.1119999999974,113.20399999999992,349839.7500000004,2195.4000000000106,0.0,314.0,1924.0,6397.200013299975
2007-02-28,520.774000000001,113.37199999999986,348709.8099999995,2201.0000000000095,0.0,340.0,1973.0,6366.566683200001
2007-03-01,517.5640000000016,107.62799999999967,347502.8199999999,2172.8000000000075,0.0,316.0,1980.0,6330.066682900008
2007-03-02,515.6880000000006,107.00799999999968,346451.89999999973,2169.800000000006,0.0,340.0,1969.0,6285.800001600005
2007-03-03,819.1220000000008,134.99199999999985,347454.83999999985,3457.6000000000113,0.0,347.0,4597.0,8708.033337600007
2007-03-04,2090.700000000001,175.6820000000002,345642.9100000004,8867.799999999988,1476.0,8711.0,9408.0,15249.999996200004
2007-03-05,2660.332000000001,205.95599999999956,345644.5100000001,11290.000000000024,5727.0,12109.0,10026.0,16476.866652100023
2007-03-06,1246.4999999999977,186.14800000000056,347022.82000000024,5321.800000000013,0.0,1740.0,4700.0,14335.000008699983
2007-03-07,2375.2060000000024,171.19999999999933,346065.9300000006,9986.399999999998,1076.0,4761.0,15513.0,18236.766685599996
2007-03-08,1572.1319999999964,187.40400000000074,346558.2099999998,6717.800000000041,2180.0,3385.0,6655.0,13982.200012100024
2007-03-09,1272.6119999999996,119.23799999999964,346879.39000000013,5372.999999999996,1093.0,345.0,8631.0,11141.199999200013
2007-03-10,2484.712000000008,243.52799999999965,345316.07999999967,10572.39999999997,4130.0,5422.0,10979.0,20880.866657300045
2007-03-11,3480.636000000001,173.37399999999988,345610.49999999907,14574.99999999998,4810.0,3420.0,9500.0,40280.60003729998
2007-03-12,1950.6680000000006,134.42199999999966,346404.55000000016,8248.999999999964,1403.0,2841.0,12353.0,15914.133369100029
2007-03-13,1290.1440000000034,126.71799999999979,346893.06999999995,5480.200000000006,1350.0,3859.0,5323.0,10970.400018100003
2007-03-14,1793.3639999999998,157.52199999999974,346719.2999999994,7585.199999999995,3485.0,480.0,8607.0,17317.4000037
2007-03-15,1884.8140000000012,159.32600000000022,346003.9099999996,7953.400000000007,0.0,3263.0,11036.0,17114.56664710003
2007-03-16,1702.053999999999,130.2079999999997,344919.0699999999,7189.000000000003,1106.0,4604.0,5370.0,17287.566688300045
2007-03-17,2028.090000000002,127.06799999999969,343043.49999999977,8562.400000000001,2208.0,359.0,12275.0,18959.50005590001
2007-03-18,2371.045999999996,241.45000000000047,347108.8600000005,10091.40000000002,6564.0,7369.0,5856.0,19728.43333230001
2007-03-19,2152.5179999999987,144.76400000000004,346315.81000000046,9046.000000000004,1648.0,2686.0,14118.0,17423.30000180002
2007-03-20,2086.2279999999996,164.87000000000003,346774.5199999999,8857.799999999961,3745.0,2837.0,11255.0,16933.466715599992
2007-03-21,2142.0920000000006,142.83000000000007,347020.77000000025,8981.599999999995,1865.0,4133.0,12335.0,17368.533315699984
2007-03-22,1454.9779999999998,113.82600000000001,348139.4799999998,6081.199999999984,353.0,736.0,10462.0,12698.633351399983
2007-03-23,1309.008,119.48799999999996,347969.49000000034,5477.400000000015,1127.0,777.0,8369.0,11543.799975900001
2007-03-24,2968.430000000003,191.02399999999994,345174.44,12532.80000000001,3707.0,5797.0,16382.0,23587.833295599994
2007-03-25,3338.404000000002,236.1240000000002,345644.24000000046,14000.000000000002,4630.0,3600.0,9375.0,38035.06666480001
2007-03-26,1416.0819999999994,160.96600000000055,347525.0099999994,6023.600000000003,1088.0,344.0,9096.0,13073.366656099979
2007-03-27,1105.1399999999999,151.7259999999999,346466.85000000044,4747.000000000013,0.0,3019.0,3697.0,11703.000026599995
2007-03-28,2333.8980000000015,196.51799999999974,346240.23999999964,9870.599999999986,1122.0,8527.0,13888.0,15361.30006780001
2007-03-29,1590.405999999999,198.69600000000005,346372.82999999996,6734.600000000019,1162.0,460.0,10724.0,14160.766657400014
2007-03-30,1402.3939999999977,181.12799999999973,347096.49000000034,6032.999999999994,1094.0,468.0,8217.0,13594.233258799995
2007-03-31,3509.510000000001,231.5040000000003,344535.51000000007,14781.19999999998,2620.0,7707.0,17682.0,30482.833338999968
2007-04-01,2785.952000000006,202.55199999999996,345635.2600000013,11735.199999999999,4629.0,5401.0,19509.0,16893.533334749998
2007-04-02,1960.7780000000037,174.33599999999993,346262.5700000001,8226.199999999992,1755.0,970.0,16641.0,13313.633359800016
2007-04-03,1642.819999999997,168.76,346327.14,6978.599999999989,3630.0,1042.0,7637.0,15071.333352700021
2007-04-04,2051.867999999997,172.31800000000018,346077.7699999999,8620.199999999975,3434.0,420.0,14748.0,15595.79997570001
2007-04-05,1844.078,244.53800000000038,347289.26999999984,7907.799999999999,1086.0,4277.0,10523.0,14848.633341999997
2007-04-06,1601.1400000000006,143.21399999999957,347305.6099999997,6751.5999999999985,0.0,5466.0,9166.0,12053.6666942
2007-04-07,1553.9239999999988,138.72999999999988,346145.17000000016,6572.999999999991,1127.0,3111.0,5923.0,15737.733350899984
2007-04-08,1608.8159999999975,135.88199999999998,346102.8200000004,6796.599999999986,0.0,485.0,3545.0,22783.600018500045
2007-04-09,1000.9200000000027,160.11000000000013,346392.69999999955,4283.399999999997,2667.0,514.0,3801.0,9700.000026500014
2007-04-10,777.3640000000003,148.93999999999983,346771.73000000004,3380.1999999999907,209.0,742.0,2572.0,9433.06668709999
2007-04-11,887.4820000000022,192.44600000000057,347262.9499999999,3771.0000000000086,0.0,1112.0,6421.0,7258.366657999996
2007-04-12,537.7060000000009,147.81200000000027,345968.7300000003,2301.000000000009,0.0,541.0,1818.0,6602.766687700007
2007-04-13,551.0220000000013,151.64000000000001,345672.6999999999,2366.400000000003,0.0,558.0,1988.0,6637.700028
2007-04-14,554.2680000000017,155.60999999999962,346050.93000000075,2377.9999999999977,0.0,578.0,2008.0,6651.800027100001
2007-04-15,726.1640000000002,171.5439999999992,345940.83000000013,3148.5999999999976,0.0,1026.0,2893.0,8183.733364299997
2007-04-16,952.3899999999998,186.07399999999967,346546.27999999915,4136.399999999995,952.0,1305.0,4656.0,8960.166650700008
2007-04-17,1223.7340000000017,218.35399999999976,345881.76000000007,5314.7999999999965,1532.0,389.0,6199.0,12275.566637299979
2007-04-18,998.2460000000003,165.2239999999997,345811.36000000016,4313.399999999983,1579.0,355.0,3430.0,11273.433334989992
2007-04-19,1028.6580000000035,149.65999999999983,346218.9700000001,4400.399999999994,733.0,1605.0,5748.0,9058.299999060016
2007-04-20,822.5799999999997,145.64599999999976,345791.3700000005,3592.5999999999985,1069.0,360.0,3499.0,8781.666680799999
2007-04-21,1673.655999999998,212.65799999999982,344467.05999999976,7251.4,6575.0,463.0,11129.0,9727.26665578002
2007-04-22,2233.714000000001,267.1940000000004,345036.79000000044,9631.40000000001,4264.0,2287.0,11102.0,19575.56676039999
2007-04-23,1054.5659999999993,135.64000000000013,341619.32999999967,4700.4,1402.0,506.0,6005.0,9663.100003020014
2007-04-24,1032.0999999999995,135.26399999999984,338896.6899999999,4528.599999999987,1125.0,527.0,6680.0,8869.666698640027
2007-04-25,1264.1619999999994,164.7360000000001,338315.1999999998,5555.600000000018,0.0,1469.0,8812.0,10788.366665700009
2007-04-26,1275.4660000000006,163.6059999999997,338093.7099999996,5650.199999999991,1324.0,1845.0,7163.0,10925.766665409987
2007-04-27,1094.3319999999985,161.92799999999994,338711.2799999997,4769.999999999999,1772.0,545.0,4756.0,11165.86666700001
2007-04-28,1113.6939999999993,163.7439999999999,338660.2399999997,4850.399999999998,1772.0,563.0,4756.0,11470.566668200014
2007-04-29,1113.6939999999993,163.7439999999999,338660.2399999997,4850.399999999998,1772.0,563.0,4756.0,11470.566668200014
2007-04-30,814.7799999999996,160.95999999999967,338452.48,3613.3999999999814,1214.0,853.0,3299.0,8213.666667799998
2007-05-01,1663.8579999999988,181.60800000000032,337937.32999999943,7305.5999999999985,4005.0,995.0,8546.0,14184.966682200004
2007-05-02,1003.4860000000007,160.09199999999987,339238.19000000006,4523.799999999992,7.0,1490.0,3754.0,11473.766653209994
2007-05-03,1090.2379999999994,150.94199999999984,338594.24000000017,4762.999999999998,1906.0,1725.0,7836.0,6703.633357700015
2007-05-04,998.1280000000025,174.73999999999953,339422.67999999976,4432.399999999979,2259.0,538.0,3990.0,9848.466654480007
2007-05-05,1563.052000000002,174.10200000000026,338450.4300000003,6819.999999999994,2913.0,2493.0,11303.0,9341.86665900001
2007-05-06,2102.1040000000007,182.33599999999947,337549.9,9228.999999999995,3215.0,949.0,10095.0,20776.066663189988
2007-05-07,1643.6640000000007,168.9179999999998,337733.24000000046,7172.600000000009,946.0,4935.0,9433.0,12080.400021800006
2007-05-08,1789.2920000000001,181.61200000000022,338264.9800000009,7713.200000000025,4581.0,2011.0,8777.0,14452.53337655002
2007-05-09,1665.7359999999992,183.48399999999995,338218.1599999998,7280.800000000001,3018.0,5631.0,9474.0,9639.2666535
2007-05-10,707.8840000000004,168.31400000000022,339546.61000000016,3177.799999999987,946.0,534.0,3261.0,7057.066687700003
2007-05-11,979.1539999999998,132.09599999999946,338730.8500000001,4359.800000000001,926.0,491.0,6471.0,8431.233335239998
2007-05-12,1441.5659999999966,209.1720000000002,338000.98000000033,6279.200000000013,2247.0,1075.0,10408.0,10296.099972199981
