datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2006-12-16,1209.1760000000006,34.921999999999976,93552.53000000006,5180.8000000000075,0.0,546.0,4926.0,14680.933319299998
2006-12-17,3390.46,226.0059999999994,345725.32000000024,14398.59999999998,2033.0,4187.0,13341.0,36946.66673200004
2006-12-18,2203.8259999999964,161.79199999999966,347373.6400000004,9247.199999999988,1063.0,2621.0,14018.0,19028.43328100003
2006-12-19,1666.1940000000006,150.94199999999978,348479.01000000036,7094.000000000014,839.0,7602.0,6197.0,13131.900043499996
2006-12-20,2225.747999999999,160.99799999999985,348923.6100000004,9312.999999999993,0.0,2648.0,14063.0,20384.80001139998
2006-12-21,1723.2879999999993,144.43399999999997,347096.40999999945,7266.400000000001,1765.0,2692.0,10456.0,13808.4666967
2006-12-22,2341.3379999999993,186.90600000000023,347305.7499999995,9896.999999999984,3151.0,350.0,11131.0,24390.300043199994
2006-12-23,4773.385999999998,221.4700000000001,345795.9500000002,20200.400000000005,2669.0,425.0,14726.0,61736.433385800025
2006-12-24,2550.012000000007,149.89999999999992,348029.91000000044,11002.200000000104,1703.0,5082.0,6891.0,28824.199967299977
2006-12-25,2743.1200000000053,240.27999999999986,350495.8999999996,11450.199999999984,6620.0,1962.0,5795.0,31341.66662909999
2006-12-26,3934.11,165.1019999999998,347940.63,16341.00000000001,1086.0,2533.0,14979.0,46970.50007100003
2006-12-27,1528.7600000000004,178.90200000000007,351025.0000000007,6505.199999999999,0.0,314.0,6976.0,18189.333301500064
2006-12-28,2072.638,208.8759999999999,350306.39999999997,8764.2,2207.0,4419.0,9176.0,18741.966606299986
2006-12-29,3174.3919999999966,196.39400000000023,346854.6800000001,13350.79999999996,1252.0,5162.0,11329.0,35163.533292699954
2006-12-30,2796.108000000001,312.1419999999997,346377.14999999956,11952.599999999964,3072.0,7893.0,12516.0,23120.800045100023
2006-12-31,3494.1959999999995,150.85200000000012,345451.0699999999,14687.400000000001,0.0,347.0,6502.0,51387.60000180005
2007-01-01,2749.004000000016,148.16599999999983,345785.7300000003,11400.400000000038,0.0,352.0,5880.0,39584.733275199986
2007-01-02,1269.2360000000006,190.34200000000055,348399.0399999998,5348.200000000001,0.0,348.0,6562.0,14243.93334550001
2007-01-03,1014.0540000000005,196.7280000000004,350722.2100000003,4340.199999999989,0.0,344.0,4765.0,11791.900018999977
2007-01-04,3259.4119999999907,202.30199999999982,345240.43000000005,13648.6,1051.0,7597.0,10896.0,34779.53328939997
2007-01-05,2713.3639999999928,173.15399999999977,346313.89999999985,11354.600000000008,1483.0,379.0,7602.0,35758.73338399998
2007-01-06,1508.3779999999997,192.18799999999942,345129.1999999996,6543.199999999993,1336.0,402.0,5678.0,17723.63333959998
2007-01-07,2447.620000000002,246.07400000000024,346899.58000000013,10487.000000000013,1987.0,8177.0,12810.0,17819.66666620001
2007-01-08,2241.3599999999974,207.5680000000003,344990.8100000002,9434.400000000021,0.0,467.0,17547.0,19342.000001300017
2007-01-09,1869.053999999999,207.24800000000027,346302.02999999974,7950.399999999991,1688.0,4267.0,9790.0,15405.899956400013
2007-01-10,2154.799999999996,228.45199999999937,347079.5300000002,9155.200000000015,771.0,4456.0,11012.0,19674.333316300002
2007-01-11,2255.1940000000004,230.01999999999998,347264.1899999997,9587.999999999984,1378.0,2170.0,12415.0,21623.566673200025
2007-01-12,1461.2960000000023,199.14000000000007,347815.0200000006,6205.199999999999,0.0,439.0,8276.0,15639.933330399981
