datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2007-01-01 00:00:00,2.58,0.136,241.97,10.6,0.0,0.0,0.0,43.0
2007-01-01 00:01:00,2.552,0.1,241.75,10.4,0.0,0.0,0.0,42.533333
2007-01-01 00:02:00,2.55,0.1,241.64,10.4,0.0,0.0,0.0,42.5
2007-01-01 00:03:00,2.55,0.1,241.71,10.4,0.0,0.0,0.0,42.5
2007-01-01 00:04:00,2.554,0.1,241.98,10.4,0.0,0.0,0.0,42.566666
2007-01-01 00:05:00,2.55,0.1,241.83,10.4,0.0,0.0,0.0,42.5
2007-01-01 00:06:00,2.534,0.096,241.07,10.4,0.0,0.0,0.0,42.233334
2007-01-01 00:07:00,2.484,0.0,241.29,10.2,0.0,0.0,0.0,41.4
2007-01-01 00:08:00,2.468,0.0,241.23,10.2,0.0,0.0,0.0,41.133335
2007-01-01 00:09:00,2.486,0.0,242.18,10.2,0.0,0.0,0.0,41.433334
2007-01-01 00:10:00,2.492,0.0,242.46,10.2,0.0,0.0,0.0,41.533333
2007-01-01 00:11:00,2.5,0.0,242.88,10.2,0.0,0.0,0.0,41.666668
2007-01-01 00:12:00,2.494,0.0,242.57,10.2,0.0,0.0,0.0,41.566666
2007-01-01 00:13:00,2.492,0.0,242.41,10.2,0.0,0.0,0.0,41.533333
2007-01-01 00:14:00,2.48,0.0,241.81,10.2,0.0,0.0,0.0,41.333332
2007-01-01 00:15:00,2.478,0.0,241.73,10.2,0.0,0.0,0.0,41.3
2007-01-01 00:16:00,2.47,0.0,241.29,10.2,0.0,0.0,0.0,41.166668
2007-01-01 00:17:00,2.466,0.0,241.11,10.2,0.0,0.0,0.0,41.1
2007-01-01 00:18:00,2.456,0.0,240.59,10.2,0.0,0.0,0.0,40.933334
2007-01-01 00:19:00,2.46,0.0,240.83,10.2,0.0,0.0,0.0,41.0
2007-01-01 00:20:00,2.544,0.092,240.9,10.6,0.0,0.0,0.0,42.4
2007-01-01 00:21:00,2.55,0.116,241.15,10.4,0.0,1.0,0.0,41.5
2007-01-01 00:22:00,2.554,0.118,241.55,10.6,0.0,1.0,0.0,41.566666
2007-01-01 00:23:00,2.65,0.218,241.67,11.0,0.0,2.0,0.0,42.166668
2007-01-01 00:24:00,2.682,0.258,242.45,11.0,0.0,1.0,0.0,43.7
2007-01-01 00:25:00,2.66,0.252,241.6,11.0,0.0,1.0,0.0,43.333332
2007-01-01 00:26:00,2.65,0.25,241.14,11.0,0.0,2.0,0.0,42.166668
2007-01-01 00:27:00,2.654,0.25,241.38,11.0,0.0,1.0,0.0,43.233334
2007-01-01 00:28:00,2.642,0.248,240.9,11.0,0.0,2.0,0.0,42.033333
2007-01-01 00:29:00,2.644,0.25,241.15,11.0,0.0,1.0,0.0,43.066666
2007-01-01 00:30:00,2.648,0.252,241.32,11.0,0.0,1.0,0.0,43.133335
2007-01-01 00:31:00,2.646,0.252,241.35,11.0,0.0,2.0,0.0,42.1
2007-01-01 00:32:00,2.644,0.252,241.38,11.0,0.0,1.0,0.0,43.066666
2007-01-01 00:33:00,2.656,0.256,242.03,11.0,0.0,1.0,0.0,43.266666
2007-01-01 00:34:00,2.65,0.254,241.86,11.0,0.0,2.0,0.0,42.166668
2007-01-01 00:35:00,2.642,0.252,241.47,11.0,0.0,1.0,0.0,43.033333
2007-01-01 00:36:00,2.63,0.248,240.96,10.8,0.0,1.0,0.0,42.833332
2007-01-01 00:37:00,2.606,0.214,240.94,10.8,0.0,2.0,0.0,41.433334
2007-01-01 00:38:00,2.556,0.132,240.31,10.6,0.0,1.0,0.0,41.6
2007-01-01 00:39:00,2.602,0.216,240.46,10.8,0.0,1.0,0.0,42.366665
2007-01-01 00:40:00,2.602,0.216,240.5,10.8,0.0,1.0,0.0,42.366665
2007-01-01 00:41:00,2.594,0.214,240.08,10.8,0.0,2.0,0.0,41.233334
2007-01-01 00:42:00,2.6,0.216,240.5,10.8,0.0,1.0,0.0,42.333332
2007-01-01 00:43:00,2.602,0.216,240.65,10.8,0.0,1.0,0.0,42.366665
2007-01-01 00:44:00,2.6,0.216,240.68,10.8,0.0,1.0,0.0,42.333332
2007-01-01 00:45:00,2.598,0.216,240.69,10.8,0.0,1.0,0.0,42.3
2007-01-01 00:46:00,2.59,0.214,240.3,10.8,0.0,2.0,0.0,41.166668
2007-01-01 00:47:00,2.554,0.148,240.85,10.6,0.0,1.0,0.0,41.566666
2007-01-01 00:48:00,2.484,0.0,240.98,10.2,0.0,0.0,0.0,41.4
2007-01-01 00:49:00,2.472,0.0,241.4,10.2,0.0,0.0,0.0,41.2
2007-01-01 00:50:00,2.486,0.0,242.11,10.2,0.0,0.0,0.0,41.433334
2007-01-01 00:51:00,2.486,0.0,242.12,10.2,0.0,0.0,0.0,41.433334
